player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
213150,/player/213150/stanislav-kritsyuk/230009,23,9,2023-01-13,S. Kritsyuk,Stanislav Kritsyuk,GK,76,76,4000000.0,9000.0,31,1990-12-01,192,85,308.0,Liga Portugal,1.0,1888.0,Gil Vicente,GK,1.0,,2022-07-01,2024.0,40,Russia,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,8400000.0,,Comes For Crosses,,,,,,,20,19,17,31,12,13,12,20,21,23,48,46,36,72,40,53,67,37,65,14,38,16,18,35,14,24,15,15,13,75,77,71,75,76,47.0,31+2,31+2,31+2,28,30,30,30,28,29+2,29+2,29+2,29+2,28+2,28+2,28+2,29+2,28+2,28+2,28+2,28+2,28+2,27+2,28+2,28+2,28+2,27+2,75+1,https://cdn.sofifa.net/players/213/150/23_120.png
213242,/player/213242/adrien-tameze/230009,23,9,2023-01-13,A. Tameze,Adrien Tameze,"CM, CDM",76,76,7500000.0,27000.0,28,1994-02-04,180,78,31.0,Serie A,1.0,206.0,Hellas Verona,RCM,61.0,,2020-09-04,2024.0,18,France,,,,Right,3,3,1,Medium/High,Normal (170-185),No,13500000.0,,Solid Player,75.0,65.0,72.0,79.0,76.0,76.0,66,63,73,81,50,81,60,52,76,78,76,74,78,75,76,73,71,83,72,67,77,74,72,68,60,75,73,80,80,13,16,14,15,14,,72+2,72+2,72+2,74,74,74,74,74,75+1,75+1,75+1,75+1,76,76,76,75+1,76,77-1,77-1,77-1,76,76,76,76,76,76,21+2,https://cdn.sofifa.net/players/213/242/23_120.png
213655,/player/213655/alex-iwobi/230009,23,9,2023-01-13,A. Iwobi,Alex Iwobi,"CAM, CM, RM",76,77,9000000.0,37000.0,26,1996-05-03,185,75,13.0,Premier League,1.0,7.0,Everton,RCM,17.0,,2019-08-08,2024.0,133,Nigeria,,,,Right,3,4,2,High/High,Normal (185+),Yes,17800000.0,,"Flair, Technical Dribbler (AI)",74.0,65.0,74.0,80.0,56.0,68.0,71,63,45,79,51,82,72,40,77,79,73,75,77,74,75,72,47,73,72,65,59,59,74,75,59,76,52,62,50,14,7,12,14,11,,69+2,69+2,69+2,75,74,74,74,75,76+1,76+1,76+1,76+1,75+2,75+2,75+2,76+1,68+2,68+2,68+2,68+2,68+2,65+2,60+2,60+2,60+2,65+2,18+2,https://cdn.sofifa.net/players/213/655/23_120.png
213761,/player/213761/abderrazak-hamdallah/230009,23,9,2023-01-13,A. Hamdallah,Abderrazak Hamdallah,ST,76,76,6500000.0,40000.0,31,1990-12-17,179,75,350.0,Pro League,1.0,607.0,Al Ittihad,ST,9.0,,2022-01-02,2023.0,129,Morocco,111111.0,SUB,9.0,Right,3,3,2,High/Low,Stocky (170-185),No,11100000.0,,"Finesse Shot, Power Header, Outside Foot Shot, Chip Shot (AI)",70.0,76.0,70.0,75.0,30.0,71.0,66,80,74,72,72,78,74,72,60,75,67,72,76,77,45,77,71,68,79,70,57,20,78,74,65,77,30,25,20,9,11,9,15,10,,76,76,76,74,76,76,76,74,74+2,74+2,74+2,73+2,67+2,67+2,67+2,73+2,53+2,52+2,52+2,52+2,53+2,50+2,46+2,46+2,46+2,50+2,18+2,https://cdn.sofifa.net/players/213/761/23_120.png
213874,/player/213874/thiago-henrique-mendes-ribeiro/230009,23,9,2023-01-13,Thiago Mendes,Thiago Henrique Mendes Ribeiro,"CDM, CB",76,76,6500000.0,48000.0,30,1992-03-15,177,75,16.0,Ligue 1,1.0,66.0,Olympique Lyonnais,LCM,23.0,,2019-07-03,2023.0,54,Brazil,,,,Right,3,3,2,Medium/Medium,Normal (170-185),No,12400000.0,,"Long Shot Taker (AI), Outside Foot Shot",70.0,66.0,73.0,74.0,75.0,74.0,67,60,67,75,60,73,67,71,78,75,72,69,72,72,76,78,71,76,73,72,75,76,58,73,60,75,75,76,76,14,9,12,13,8,,68+2,68+2,68+2,70,70,70,70,70,71+2,71+2,71+2,71+2,73+2,73+2,73+2,71+2,74+2,75+1,75+1,75+1,74+2,74+2,74+2,74+2,74+2,74+2,18+2,https://cdn.sofifa.net/players/213/874/23_120.png
213951,/player/213951/helton-brant-aleixo-leite/230009,23,9,2023-01-13,Helton Leite,Helton Brant Aleixo Leite,GK,76,76,4000000.0,10000.0,31,1990-11-02,196,92,308.0,Liga Portugal,1.0,234.0,Benfica,SUB,77.0,,2020-08-08,2025.0,54,Brazil,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,8000000.0,,"GK Long Throw, Rushes Out Of Goal, Comes For Crosses",,,,,,,11,10,12,27,9,10,12,8,21,20,54,51,57,79,25,53,57,42,79,13,22,11,8,15,19,41,14,9,8,75,73,70,75,78,53.0,29+2,29+2,29+2,25,26,26,26,25,25+2,25+2,25+2,26+2,24+2,24+2,24+2,26+2,26+2,25+2,25+2,25+2,26+2,25+2,25+2,25+2,25+2,25+2,75+1,https://cdn.sofifa.net/players/213/951/23_120.png
214436,/player/214436/paulo-diaz/230009,23,9,2023-01-13,P. Díaz,Paulo César Díaz Huincales,CB,76,76,7000000.0,16000.0,27,1994-08-25,178,76,353.0,Liga Profesional,1.0,1876.0,River Plate,LCB,17.0,,2019-08-02,2024.0,55,Chile,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,9800000.0,,"Leadership, Long Passer (AI), Power Header",74.0,57.0,69.0,71.0,75.0,81.0,65,51,80,76,39,71,42,47,75,70,75,74,69,71,68,70,88,78,79,58,89,75,66,70,63,80,73,74,75,13,9,15,15,15,,67+2,67+2,67+2,68,68,68,68,68,69+2,69+2,69+2,70+2,72+2,72+2,72+2,70+2,73+2,75+1,75+1,75+1,73+2,74+2,76,76,76,74+2,19+2,https://cdn.sofifa.net/players/214/436/23_120.png
214766,/player/214766/carlos-izquierdoz/230009,23,9,2023-01-13,C. Izquierdoz,Carlos Roberto Izquierdoz,CB,76,76,3600000.0,11000.0,33,1988-11-03,185,80,54.0,La Liga 2,2.0,459.0,Sporting Gijón,LCB,24.0,,2022-07-27,2024.0,52,Argentina,,,,Right,3,2,1,Low/High,Normal (185+),No,5800000.0,,"Dives Into Tackles (AI), Long Passer (AI), Power Header",49.0,54.0,55.0,53.0,76.0,82.0,44,47,77,70,50,48,32,41,69,62,48,50,35,74,48,74,83,78,85,52,78,77,32,36,71,68,78,75,73,8,11,7,8,8,,58+2,58+2,58+2,51,53,53,53,51,53+2,53+2,53+2,54+2,61+2,61+2,61+2,54+2,67+2,72+2,72+2,72+2,67+2,68+2,76,76,76,68+2,16+2,https://cdn.sofifa.net/players/214/766/23_120.png
215057,/player/215057/ivan-marcone/230009,23,9,2023-01-13,I. Marcone,Iván José Marcone,"CDM, CM",76,76,5000000.0,14000.0,32,1990-06-03,182,79,353.0,Liga Profesional,1.0,110093.0,Independiente,RDM,23.0,,2022-06-18,2024.0,52,Argentina,,,,Right,3,3,1,Low/High,Normal (170-185),No,7500000.0,,"Leadership, Long Passer (AI), Team Player",45.0,62.0,73.0,69.0,74.0,77.0,70,57,67,77,49,68,59,60,76,75,52,40,54,72,62,70,54,75,80,66,78,74,70,73,59,79,75,75,73,16,11,12,16,10,,66+2,66+2,66+2,66,67,67,67,66,69+2,69+2,69+2,68+2,73+2,73+2,73+2,68+2,71+2,75+1,75+1,75+1,71+2,70+2,73+2,73+2,73+2,70+2,20+2,https://cdn.sofifa.net/players/215/057/23_120.png
215202,/player/215202/lucas-janson/230009,23,9,2023-01-13,L. Janson,Lucas Ezequiel Janson,"LW, ST",76,76,8000000.0,17000.0,27,1994-08-18,171,67,353.0,Liga Profesional,1.0,101088.0,Vélez Sarsfield,LW,11.0,,2019-07-31,2025.0,52,Argentina,,,,Right,3,4,1,High/Low,Normal (170-185),No,12000000.0,#Acrobat,"Finesse Shot, Flair, Power Header, Technical Dribbler (AI)",84.0,73.0,68.0,80.0,39.0,65.0,68,75,77,71,68,79,59,53,67,78,87,81,90,68,91,69,88,74,58,74,63,37,77,69,74,73,33,34,35,12,12,8,9,15,,74+2,74+2,74+2,76,75,75,75,76,75+1,75+1,75+1,75+1,69+2,69+2,69+2,75+1,59+2,56+2,56+2,56+2,59+2,57+2,51+2,51+2,51+2,57+2,18+2,https://cdn.sofifa.net/players/215/202/23_120.png
215353,/player/215353/lucas-alario/230009,23,9,2023-01-13,L. Alario,Lucas Nicolás Alario,ST,76,76,7500000.0,30000.0,29,1992-10-08,185,78,19.0,Bundesliga,1.0,1824.0,Eintracht Frankfurt,SUB,21.0,,2022-07-01,2025.0,52,Argentina,,,,Right,3,3,2,High/Medium,Normal (185+),Yes,12800000.0,,Power Header,66.0,77.0,58.0,73.0,30.0,74.0,48,81,84,69,79,73,49,44,47,74,66,66,68,75,72,78,87,68,77,66,72,22,80,65,76,76,22,27,20,8,15,7,15,15,,76,76,76,70,74,74,74,70,71+2,71+2,71+2,68+2,63+2,63+2,63+2,68+2,49+2,50+2,50+2,50+2,49+2,47+2,48+2,48+2,48+2,47+2,20+2,https://cdn.sofifa.net/players/215/353/23_120.png
215363,/player/215363/lorenzo-montipo/230009,23,9,2023-01-13,L. Montipò,Lorenzo Montipò,GK,76,79,7500000.0,20000.0,26,1996-02-20,191,82,31.0,Serie A,1.0,206.0,Hellas Verona,GK,1.0,,2022-07-01,2025.0,27,Italy,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,14100000.0,,Saves with Feet,,,,,,,15,20,17,30,18,19,17,15,23,20,40,42,46,73,49,50,54,35,55,14,31,18,15,40,29,38,10,19,11,76,74,66,74,81,41.0,30+2,30+2,30+2,28,30,30,30,28,30+2,30+2,30+2,29+2,29+2,29+2,29+2,29+2,26+2,27+2,27+2,27+2,26+2,26+2,26+2,26+2,26+2,26+2,75+2,https://cdn.sofifa.net/players/215/363/23_120.png
215441,/player/215441/serhou-guirassy/230009,23,9,2023-01-13,S. Guirassy,Serhou Yadaly Guirassy,ST,76,79,10000000.0,44000.0,26,1996-03-12,187,82,19.0,Bundesliga,1.0,36.0,VfB Stuttgart,RS,9.0,Rennes,,2023.0,118,Guinea,,,,Right,3,3,2,High/Low,Normal (185+),Yes,,,Injury Prone,68.0,75.0,66.0,75.0,38.0,75.0,56,76,77,73,73,76,66,67,63,79,67,68,67,74,65,77,76,69,80,71,72,29,79,68,80,72,42,29,34,11,8,12,12,8,,76+2,76+2,76+2,72,75,75,75,72,73+2,73+2,73+2,71+2,68+2,68+2,68+2,71+2,55+2,56+2,56+2,56+2,55+2,53+2,53+2,53+2,53+2,53+2,17+2,https://cdn.sofifa.net/players/215/441/23_120.png
215502,/player/215502/bartlomiej-dragowski/230009,23,9,2023-01-13,B. Drągowski,Bartłomiej Drągowski,GK,76,79,8000000.0,11000.0,24,1997-08-19,191,74,31.0,Serie A,1.0,110741.0,Spezia,GK,69.0,,2022-08-11,2025.0,37,Poland,1353.0,SUB,22.0,Right,2,1,1,Medium/Medium,Normal (185+),Yes,15000000.0,,,,,,,,,19,12,13,35,12,20,12,20,32,18,46,42,33,74,54,53,57,34,56,18,19,21,15,62,21,65,20,16,16,79,73,70,74,78,44.0,29+2,29+2,29+2,29,32,32,32,29,33+2,33+2,33+2,32+2,34+2,34+2,34+2,32+2,29+2,30+2,30+2,30+2,29+2,28+2,27+2,27+2,27+2,28+2,75+2,https://cdn.sofifa.net/players/215/502/23_120.png
215590,/player/215590/ayoze-perez-gutierrez/230009,23,9,2023-01-13,Ayoze Pérez,Ayoze Pérez Gutiérrez,"RM, RW",76,76,7500000.0,69000.0,28,1993-07-29,178,72,13.0,Premier League,1.0,95.0,Leicester City,SUB,17.0,,2019-07-04,2023.0,45,Spain,,,,Right,4,4,1,High/High,Lean (170-185),Yes,14300000.0,,"Finesse Shot, Flair",76.0,70.0,73.0,80.0,58.0,63.0,70,69,76,77,74,81,76,60,65,79,78,75,78,78,79,71,73,63,57,67,74,49,78,76,73,77,61,61,42,12,12,11,14,8,,74+2,74+2,74+2,76,76,76,76,76,76,76,76,75+1,72+2,72+2,72+2,75+1,65+2,65+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,64+2,19+2,https://cdn.sofifa.net/players/215/590/23_120.png
215639,/player/215639/robert-kenedy-nunes-do-nascimento/230009,23,9,2023-01-13,Kenedy,Robert Kenedy Nunes do Nascimento,"LM, RM",76,77,9000000.0,23000.0,26,1996-02-08,182,77,53.0,La Liga,1.0,462.0,Real Valladolid,SUB,19.0,,2022-09-01,2027.0,54,Brazil,,,,Left,2,4,1,High/High,Stocky (170-185),Yes,19600000.0,,"Flair, Technical Dribbler (AI)",77.0,70.0,73.0,77.0,60.0,62.0,76,69,65,74,56,79,77,70,67,77,78,77,77,71,71,78,72,66,64,69,51,60,76,74,68,76,60,59,54,11,15,11,15,12,,73+2,73+2,73+2,75,75,75,75,75,75+2,75+2,75+2,75+2,72+2,72+2,72+2,75+2,68+2,65+2,65+2,65+2,68+2,66+2,62+2,62+2,62+2,66+2,19+2,https://cdn.sofifa.net/players/215/639/23_120.png
215689,/player/215689/andrea-petagna/230009,23,9,2023-01-13,A. Petagna,Andrea Petagna,ST,76,77,9000000.0,48000.0,27,1995-06-30,190,85,31.0,Serie A,1.0,111811.0,Monza,SUB,37.0,Napoli,,2023.0,27,Italy,,,,Left,3,3,2,Medium/Medium,Stocky (185+),No,,#Strength,"Long Shot Taker (AI), Power Header",61.0,75.0,68.0,75.0,34.0,81.0,60,78,78,75,66,76,59,45,64,80,53,67,55,73,69,80,79,74,92,62,62,22,80,75,80,74,40,27,20,3,3,3,5,3,,76+1,76+1,76+1,72,75,75,75,72,74+2,74+2,74+2,72+2,69+2,69+2,69+2,72+2,53+2,55+2,55+2,55+2,53+2,50+2,51+2,51+2,51+2,50+2,11+2,https://cdn.sofifa.net/players/215/689/23_120.png
216158,/player/216158/silvan-widmer/230009,23,9,2023-01-13,S. Widmer,Silvan Dominic Widmer,"RWB, RB, CB",76,76,6500000.0,26000.0,29,1993-03-05,183,80,19.0,Bundesliga,1.0,169.0,FSV Mainz 05,RWB,30.0,,2021-07-09,2024.0,47,Switzerland,,,,Right,3,3,2,High/Medium,Normal (170-185),Yes,11100000.0,,Long Throw-in,78.0,62.0,71.0,73.0,71.0,79.0,77,59,68,70,48,72,71,56,70,73,76,79,75,74,68,73,84,91,77,62,67,72,71,70,56,76,72,72,66,10,8,7,5,14,,69+2,69+2,69+2,71,71,71,71,71,71+2,71+2,71+2,73+2,72+2,72+2,72+2,73+2,74+2,72+2,72+2,72+2,74+2,74+2,72+2,72+2,72+2,74+2,16+2,https://cdn.sofifa.net/players/216/158/23_120.png
216189,/player/216189/ander-capa-rodriguez/230009,23,9,2023-01-13,Ander Capa,Ander Capa Rodríguez,RB,76,76,6500000.0,23000.0,30,1992-02-08,175,75,53.0,La Liga,1.0,448.0,Athletic Club,SUB,21.0,,2018-07-02,2024.0,45,Spain,,,,Right,3,3,2,High/High,Stocky (170-185),Yes,13700000.0,#Engine,"Long Throw-in, Injury Prone, Speed Dribbler (AI)",79.0,64.0,73.0,74.0,72.0,84.0,75,56,60,74,54,72,78,58,67,72,79,79,80,72,86,82,82,86,84,67,83,75,76,74,54,78,71,74,72,12,13,6,12,11,,70+2,70+2,70+2,72,72,72,72,72,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,75+1,74+2,74+2,74+2,75+1,74+2,74+2,74+2,74+2,74+2,18+2,https://cdn.sofifa.net/players/216/189/23_120.png
216549,/player/216549/alexander-sorloth/230009,23,9,2023-01-13,A. Sørloth,Alexander Sørloth,ST,76,77,9000000.0,48000.0,26,1995-12-05,194,90,53.0,La Liga,1.0,457.0,Real Sociedad,LS,19.0,RB Leipzig,,2023.0,36,Norway,1352.0,RM,19.0,Left,4,3,1,High/Medium,Normal (185+),Yes,,"#Aerial Threat, #Strength","Flair, Speed Dribbler (AI), Outside Foot Shot",81.0,74.0,66.0,72.0,36.0,84.0,66,73,82,68,69,75,74,60,59,74,74,87,54,72,55,82,65,82,90,70,74,36,75,69,70,79,39,23,21,15,12,8,15,8,,76+1,76+1,76+1,72,74,74,74,72,71+2,71+2,71+2,73+2,66+2,66+2,66+2,73+2,57+2,55+2,55+2,55+2,57+2,54+2,52+2,52+2,52+2,54+2,19+2,https://cdn.sofifa.net/players/216/549/23_120.png
216643,/player/216643/leo-dubois/230009,23,9,2023-01-13,L. Dubois,Léo Dubois,RB,76,76,7000000.0,51000.0,27,1994-09-14,178,65,68.0,Super Lig,1.0,325.0,Galatasaray,SUB,2.0,,2022-07-21,2025.0,18,France,,,,Right,4,3,3,Medium/High,Lean (170-185),Yes,13300000.0,,,70.0,58.0,74.0,72.0,74.0,71.0,78,51,60,75,68,72,75,56,73,74,68,71,65,75,65,72,73,73,71,55,68,76,69,71,46,76,75,76,75,13,8,8,9,16,,66+3,66+3,66+3,70,69,69,69,70,70+3,70+3,70+3,72+3,72+3,72+3,72+3,72+3,75+1,74+2,74+2,74+2,75+1,74+2,73+3,73+3,73+3,74+2,18+3,https://cdn.sofifa.net/players/216/643/23_120.png
216793,/player/216793/jean-david-beauguel/230009,23,9,2023-01-13,J. Beauguel,Jean-David Beauguel,ST,76,76,7500000.0,28000.0,30,1992-03-21,196,96,350.0,Pro League,1.0,112408.0,Al Wahda,ST,9.0,,2022-07-01,2024.0,18,France,,,,Left,3,3,1,Medium/Medium,Normal (185+),No,12400000.0,"#Aerial Threat, #Strength",Power Header,67.0,74.0,53.0,70.0,32.0,79.0,30,76,81,63,69,72,55,52,52,75,66,68,56,73,43,78,54,68,92,67,67,34,80,58,74,68,20,28,23,8,10,12,14,8,,76,76,76,67,72,72,72,67,68+2,68+2,68+2,65+2,63+2,63+2,63+2,65+2,48+2,51+2,51+2,51+2,48+2,47+2,49+2,49+2,49+2,47+2,17+2,https://cdn.sofifa.net/players/216/793/23_120.png
218868,/player/218868/alejandro-silva/230009,23,9,2023-01-13,A. Silva,Alejandro Daniel Silva González,"RM, RW",76,76,6000000.0,1000.0,32,1989-09-04,178,68,337.0,Primera División,1.0,101108.0,Olimpia,RM,3.0,,2019-01-07,2023.0,60,Uruguay,,,,Right,4,4,1,High/Medium,Lean (170-185),No,13200000.0,,"Flair, Speed Dribbler (AI), Team Player, Technical Dribbler (AI)",87.0,68.0,72.0,75.0,63.0,72.0,68,66,65,74,52,76,70,72,69,71,86,88,81,69,83,70,66,87,64,71,75,66,74,75,80,71,69,58,55,12,15,14,13,11,,71+2,71+2,71+2,74,73,73,73,74,74+2,74+2,74+2,75+1,72+2,72+2,72+2,75+1,71+2,69+2,69+2,69+2,71+2,69+2,65+2,65+2,65+2,69+2,19+2,https://cdn.sofifa.net/players/218/868/23_120.png
219391,/player/219391/gonzalo-escalante/230009,23,9,2023-01-13,G. Escalante,Gonzalo Escalante,"CDM, CM",76,76,6500000.0,40000.0,29,1993-03-27,182,76,31.0,Serie A,1.0,111434.0,Cremonese,SUB,32.0,Lazio,,2023.0,52,Argentina,,,,Right,3,3,1,Medium/High,Normal (170-185),Yes,,,Dives Into Tackles (AI),63.0,67.0,72.0,71.0,73.0,74.0,68,66,63,77,59,69,63,52,76,77,63,63,63,72,68,79,74,76,70,63,83,75,64,70,64,80,73,75,75,10,12,7,12,11,,69+2,69+2,69+2,69,70,70,70,69,71+2,71+2,71+2,70+2,73+2,73+2,73+2,70+2,73+2,75+1,75+1,75+1,73+2,72+2,73+2,73+2,73+2,72+2,18+2,https://cdn.sofifa.net/players/219/391/23_120.png
219466,/player/219466/birger-meling/230009,23,9,2023-01-13,B. Meling,Birger Solberg Meling,LB,76,76,7000000.0,37000.0,27,1994-12-17,173,67,16.0,Ligue 1,1.0,74.0,Rennes,SUB,25.0,,2021-07-20,2026.0,36,Norway,1352.0,LB,5.0,Left,3,3,2,High/High,Lean (170-185),No,13300000.0,#Engine,,82.0,55.0,71.0,75.0,70.0,68.0,78,54,55,73,33,73,63,55,72,74,84,80,85,72,86,62,86,90,50,53,80,72,72,68,39,72,72,71,69,8,10,15,12,6,,65+2,65+2,65+2,72,70,70,70,72,71+2,71+2,71+2,74+2,72+2,72+2,72+2,74+2,75+1,73+2,73+2,73+2,75+1,74+2,69+2,69+2,69+2,74+2,16+2,https://cdn.sofifa.net/players/219/466/23_120.png
219581,/player/219581/samuel-gigot/230009,23,9,2023-01-13,S. Gigot,Samuel Gigot,CB,76,77,7000000.0,34000.0,28,1993-10-12,187,75,16.0,Ligue 1,1.0,219.0,Olympique Marseille,SUB,4.0,,2022-01-31,2025.0,18,France,,,,Right,2,2,1,High/Medium,Normal (185+),No,13800000.0,,Power Header,66.0,38.0,61.0,57.0,76.0,80.0,61,35,75,69,30,49,37,33,67,64,63,69,58,73,54,44,78,71,84,33,82,78,54,55,45,65,73,79,76,11,15,13,10,10,,56+2,56+2,56+2,57,56,56,56,57,58+2,58+2,58+2,60+2,63+2,63+2,63+2,60+2,70+2,73+2,73+2,73+2,70+2,72+2,76+1,76+1,76+1,72+2,18+2,https://cdn.sofifa.net/players/219/581/23_120.png
219686,/player/219686/carlos-alberto-carvalho-silva-jr/230009,23,9,2023-01-13,Carlos Júnior,Carlos Alberto Carvalho da Silva Júnior,"RW, ST",76,76,8000000.0,36000.0,26,1995-08-15,176,75,350.0,Pro League,1.0,111674.0,Al Shabab,ST,13.0,,2021-08-20,2024.0,54,Brazil,,,,Right,3,3,1,High/Medium,Normal (170-185),No,13600000.0,,Speed Dribbler (AI),81.0,76.0,65.0,78.0,44.0,70.0,67,79,70,69,74,79,61,45,61,78,80,81,80,76,78,79,77,81,79,69,34,19,81,65,70,65,47,50,45,9,13,12,9,7,,77-1,77-1,77-1,76,76,76,76,76,74+2,74+2,74+2,75+1,68+2,68+2,68+2,75+1,61+2,56+2,56+2,56+2,61+2,59+2,54+2,54+2,54+2,59+2,17+2,https://cdn.sofifa.net/players/219/686/23_120.png
219862,/player/219862/miguel-borja/230009,23,9,2023-01-13,M. Borja,Miguel Ángel Borja Hernández,ST,76,76,7500000.0,19000.0,29,1993-01-26,183,87,353.0,Liga Profesional,1.0,1876.0,River Plate,LS,9.0,,2022-07-11,2025.0,56,Colombia,,,,Right,4,3,1,Medium/Low,Stocky (170-185),No,10500000.0,#Strength,,80.0,77.0,57.0,68.0,32.0,84.0,53,79,76,65,69,67,47,59,46,69,80,80,70,73,63,81,82,80,91,69,70,21,82,55,81,73,30,28,25,10,16,13,12,15,,76,76,76,70,72,72,72,70,68+2,68+2,68+2,68+2,61+2,61+2,61+2,68+2,53+2,50+2,50+2,50+2,53+2,51+2,50+2,50+2,50+2,51+2,20+2,https://cdn.sofifa.net/players/219/862/23_120.png
220334,/player/220334/oscar-romero/230009,23,9,2023-01-13,Ó. Romero,Óscar David Romero Villamayor,"CAM, RM, CM",76,76,7500000.0,18000.0,29,1992-07-04,176,74,353.0,Liga Profesional,1.0,1877.0,Boca Juniors,CAM,10.0,,2022-02-18,2023.0,58,Paraguay,,,,Left,3,4,1,High/Medium,Normal (170-185),Yes,10500000.0,,"Finesse Shot, Flair, Long Passer (AI), Long Shot Taker (AI)",74.0,69.0,77.0,79.0,65.0,66.0,73,67,54,77,55,80,77,74,78,78,75,74,82,71,82,73,71,77,60,74,64,65,72,79,69,75,66,67,62,8,7,14,14,10,,70+2,70+2,70+2,75,74,74,74,75,76,76,76,76,76,76,76,76,71+2,71+2,71+2,71+2,71+2,69+2,65+2,65+2,65+2,69+2,17+2,https://cdn.sofifa.net/players/220/334/23_120.png
220414,/player/220414/diego-rico-salguero/230009,23,9,2023-01-13,Diego Rico,Diego Rico Salguero,LB,76,76,6500000.0,28000.0,29,1993-02-23,180,78,53.0,La Liga,1.0,457.0,Real Sociedad,LB,15.0,,2021-07-26,2023.0,45,Spain,,,,Left,2,2,1,High/Medium,Stocky (170-185),Yes,13700000.0,,"Solid Player, Early Crosser",72.0,55.0,73.0,70.0,74.0,75.0,75,40,67,76,53,69,74,76,66,74,69,74,63,72,69,76,75,68,78,68,74,78,64,69,43,68,74,75,73,10,9,15,11,10,,65+2,65+2,65+2,68,67,67,67,68,68+2,68+2,68+2,69+2,71+2,71+2,71+2,69+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,17+2,https://cdn.sofifa.net/players/220/414/23_120.png
220570,/player/220570/jan-bednarek/230009,23,9,2023-01-13,J. Bednarek,Jan Kacper Bednarek,CB,76,77,7500000.0,44000.0,26,1996-04-12,189,77,13.0,Premier League,1.0,2.0,Aston Villa,SUB,20.0,Southampton,,2023.0,37,Poland,1353.0,RCB,5.0,Right,2,2,1,Medium/High,Lean (185+),Yes,,,Dives Into Tackles (AI),48.0,22.0,55.0,55.0,77.0,77.0,44,19,80,72,20,50,23,26,55,59,49,48,52,77,59,25,81,64,82,23,79,81,26,52,32,62,74,76,74,11,13,16,7,9,,46+2,46+2,46+2,48,48,48,48,48,52+2,52+2,52+2,52+2,59+2,59+2,59+2,52+2,66+2,71+2,71+2,71+2,66+2,68+2,76+1,76+1,76+1,68+2,18+2,https://cdn.sofifa.net/players/220/570/23_120.png
220710,/player/220710/harry-wilson/230009,23,9,2023-01-13,H. Wilson,Harry Wilson,"RM, RW, CAM",76,79,10000000.0,49000.0,25,1997-03-22,173,70,13.0,Premier League,1.0,144.0,Fulham,RM,8.0,,2021-07-24,2026.0,50,Wales,1367.0,LCM,8.0,Left,2,3,1,High/Low,Normal (170-185),Yes,19800000.0,,"Long Shot Taker (AI), Outside Foot Shot",77.0,78.0,76.0,76.0,45.0,57.0,77,75,46,76,74,74,86,85,68,76,79,76,79,75,84,83,43,73,56,82,45,40,76,76,78,76,48,45,40,7,13,9,15,7,,73+2,73+2,73+2,76,76,76,76,76,76+2,76+2,76+2,75+2,71+2,71+2,71+2,75+2,63+2,60+2,60+2,60+2,63+2,60+2,50+2,50+2,50+2,60+2,18+2,https://cdn.sofifa.net/players/220/710/23_120.png
